_id,id,year,state_name,state_code,educational_status,gender,number_of_deaths
1124,1124,2019,Chhattisgarh,22,No Education,Male,538
1125,1125,2019,Chhattisgarh,22,No Education,Transgender,0
1126,1126,2019,Chhattisgarh,22,Primary (Up To Class–5ᵗʰ),Female,382
1127,1127,2019,Chhattisgarh,22,Primary (Up To Class–5ᵗʰ),Male,1005
1128,1128,2019,Chhattisgarh,22,Primary (Up To Class–5ᵗʰ),Transgender,0
1129,1129,2019,Chhattisgarh,22,Professionals (Mba Etc.),Female,0
1130,1130,2019,Chhattisgarh,22,Professionals (Mba Etc.),Male,3
1131,1131,2019,Chhattisgarh,22,Professionals (Mba Etc.),Transgender,0
1132,1132,2019,Chhattisgarh,22,Status Not Known,Female,510
1133,1133,2019,Chhattisgarh,22,Status Not Known,Male,1297
1134,1134,2019,Chhattisgarh,22,Status Not Known,Transgender,0
1135,1135,2019,Delhi,7,Diploma/ Certificate/ Iti,Female,3
1136,1136,2019,Delhi,7,Diploma/ Certificate/ Iti,Male,23
1137,1137,2019,Delhi,7,Diploma/ Certificate/ Iti,Transgender,0
1138,1138,2019,Delhi,7,Graduate And Above,Female,31
1139,1139,2019,Delhi,7,Graduate And Above,Male,86
1140,1140,2019,Delhi,7,Graduate And Above,Transgender,0
1141,1141,2019,Delhi,7,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,181
1142,1142,2019,Delhi,7,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,360
1143,1143,2019,Delhi,7,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1144,1144,2019,Delhi,7,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,190
1145,1145,2019,Delhi,7,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,454
1146,1146,2019,Delhi,7,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1147,1147,2019,Delhi,7,Middle (Up To Class–8ᵗʰ),Female,116
1148,1148,2019,Delhi,7,Middle (Up To Class–8ᵗʰ),Male,293
1149,1149,2019,Delhi,7,Middle (Up To Class–8ᵗʰ),Transgender,0
1150,1150,2019,Delhi,7,No Education,Female,45
1151,1151,2019,Delhi,7,No Education,Male,113
1152,1152,2019,Delhi,7,No Education,Transgender,0
1153,1153,2019,Delhi,7,Primary (Up To Class–5ᵗʰ),Female,100
1154,1154,2019,Delhi,7,Primary (Up To Class–5ᵗʰ),Male,173
1155,1155,2019,Delhi,7,Primary (Up To Class–5ᵗʰ),Transgender,0
1156,1156,2019,Delhi,7,Professionals (Mba Etc.),Female,4
1157,1157,2019,Delhi,7,Professionals (Mba Etc.),Male,6
1158,1158,2019,Delhi,7,Professionals (Mba Etc.),Transgender,0
1159,1159,2019,Delhi,7,Status Not Known,Female,98
1160,1160,2019,Delhi,7,Status Not Known,Male,250
1161,1161,2019,Delhi,7,Status Not Known,Transgender,0
1162,1162,2019,Goa,30,Diploma/ Certificate/ Iti,Female,0
1163,1163,2019,Goa,30,Diploma/ Certificate/ Iti,Male,0
1164,1164,2019,Goa,30,Diploma/ Certificate/ Iti,Transgender,0
1165,1165,2019,Goa,30,Graduate And Above,Female,0
1166,1166,2019,Goa,30,Graduate And Above,Male,22
1167,1167,2019,Goa,30,Graduate And Above,Transgender,0
1168,1168,2019,Goa,30,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,10
1169,1169,2019,Goa,30,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,36
1170,1170,2019,Goa,30,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1171,1171,2019,Goa,30,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,19
1172,1172,2019,Goa,30,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,63
1173,1173,2019,Goa,30,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1174,1174,2019,Goa,30,Middle (Up To Class–8ᵗʰ),Female,11
1175,1175,2019,Goa,30,Middle (Up To Class–8ᵗʰ),Male,44
1176,1176,2019,Goa,30,Middle (Up To Class–8ᵗʰ),Transgender,0
1177,1177,2019,Goa,30,No Education,Female,9
1178,1178,2019,Goa,30,No Education,Male,14
1179,1179,2019,Goa,30,No Education,Transgender,0
1180,1180,2019,Goa,30,Primary (Up To Class–5ᵗʰ),Female,8
1181,1181,2019,Goa,30,Primary (Up To Class–5ᵗʰ),Male,14
1182,1182,2019,Goa,30,Primary (Up To Class–5ᵗʰ),Transgender,0
1183,1183,2019,Goa,30,Professionals (Mba Etc.),Female,0
1184,1184,2019,Goa,30,Professionals (Mba Etc.),Male,1
1185,1185,2019,Goa,30,Professionals (Mba Etc.),Transgender,0
1186,1186,2019,Goa,30,Status Not Known,Female,1
1187,1187,2019,Goa,30,Status Not Known,Male,7
1188,1188,2019,Goa,30,Status Not Known,Transgender,0
1189,1189,2019,Gujarat,24,Diploma/ Certificate/ Iti,Female,10
1190,1190,2019,Gujarat,24,Diploma/ Certificate/ Iti,Male,48
1191,1191,2019,Gujarat,24,Diploma/ Certificate/ Iti,Transgender,0
1192,1192,2019,Gujarat,24,Graduate And Above,Female,49
1193,1193,2019,Gujarat,24,Graduate And Above,Male,188
1194,1194,2019,Gujarat,24,Graduate And Above,Transgender,0
1195,1195,2019,Gujarat,24,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,340
1196,1196,2019,Gujarat,24,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,852
1197,1197,2019,Gujarat,24,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1198,1198,2019,Gujarat,24,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,556
1199,1199,2019,Gujarat,24,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1286
1200,1200,2019,Gujarat,24,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1201,1201,2019,Gujarat,24,Middle (Up To Class–8ᵗʰ),Female,611
1202,1202,2019,Gujarat,24,Middle (Up To Class–8ᵗʰ),Male,1203
1203,1203,2019,Gujarat,24,Middle (Up To Class–8ᵗʰ),Transgender,0
1204,1204,2019,Gujarat,24,No Education,Female,351
1205,1205,2019,Gujarat,24,No Education,Male,519
1206,1206,2019,Gujarat,24,No Education,Transgender,0
1207,1207,2019,Gujarat,24,Primary (Up To Class–5ᵗʰ),Female,523
1208,1208,2019,Gujarat,24,Primary (Up To Class–5ᵗʰ),Male,865
1209,1209,2019,Gujarat,24,Primary (Up To Class–5ᵗʰ),Transgender,1
1210,1210,2019,Gujarat,24,Professionals (Mba Etc.),Female,1
1211,1211,2019,Gujarat,24,Professionals (Mba Etc.),Male,6
1212,1212,2019,Gujarat,24,Professionals (Mba Etc.),Transgender,0
1213,1213,2019,Gujarat,24,Status Not Known,Female,45
1214,1214,2019,Gujarat,24,Status Not Known,Male,201
1215,1215,2019,Gujarat,24,Status Not Known,Transgender,0
1216,1216,2019,Haryana,6,Diploma/ Certificate/ Iti,Female,20
1217,1217,2019,Haryana,6,Diploma/ Certificate/ Iti,Male,77
1218,1218,2019,Haryana,6,Diploma/ Certificate/ Iti,Transgender,0
1219,1219,2019,Haryana,6,Graduate And Above,Female,23
1220,1220,2019,Haryana,6,Graduate And Above,Male,105
1221,1221,2019,Haryana,6,Graduate And Above,Transgender,0
1222,1222,2019,Haryana,6,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,105
1223,1223,2019,Haryana,6,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,541
1224,1224,2019,Haryana,6,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1225,1225,2019,Haryana,6,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,179
1226,1226,2019,Haryana,6,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,774
1227,1227,2019,Haryana,6,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1228,1228,2019,Haryana,6,Middle (Up To Class–8ᵗʰ),Female,161
1229,1229,2019,Haryana,6,Middle (Up To Class–8ᵗʰ),Male,515
1230,1230,2019,Haryana,6,Middle (Up To Class–8ᵗʰ),Transgender,0
1231,1231,2019,Haryana,6,No Education,Female,161
1232,1232,2019,Haryana,6,No Education,Male,453
1233,1233,2019,Haryana,6,No Education,Transgender,0
1234,1234,2019,Haryana,6,Primary (Up To Class–5ᵗʰ),Female,125
1235,1235,2019,Haryana,6,Primary (Up To Class–5ᵗʰ),Male,454
1236,1236,2019,Haryana,6,Primary (Up To Class–5ᵗʰ),Transgender,0
1237,1237,2019,Haryana,6,Professionals (Mba Etc.),Female,0
1238,1238,2019,Haryana,6,Professionals (Mba Etc.),Male,8
1239,1239,2019,Haryana,6,Professionals (Mba Etc.),Transgender,0
1240,1240,2019,Haryana,6,Status Not Known,Female,120
1241,1241,2019,Haryana,6,Status Not Known,Male,370
1242,1242,2019,Haryana,6,Status Not Known,Transgender,0
1243,1243,2019,Himachal Pradesh,2,Diploma/ Certificate/ Iti,Female,4
1244,1244,2019,Himachal Pradesh,2,Diploma/ Certificate/ Iti,Male,9
1245,1245,2019,Himachal Pradesh,2,Diploma/ Certificate/ Iti,Transgender,0
1246,1246,2019,Himachal Pradesh,2,Graduate And Above,Female,17
1247,1247,2019,Himachal Pradesh,2,Graduate And Above,Male,11
1248,1248,2019,Himachal Pradesh,2,Graduate And Above,Transgender,0
1249,1249,2019,Himachal Pradesh,2,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,47
1250,1250,2019,Himachal Pradesh,2,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,80
1251,1251,2019,Himachal Pradesh,2,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1252,1252,2019,Himachal Pradesh,2,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,63
1253,1253,2019,Himachal Pradesh,2,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,128
1254,1254,2019,Himachal Pradesh,2,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1255,1255,2019,Himachal Pradesh,2,Middle (Up To Class–8ᵗʰ),Female,33
1256,1256,2019,Himachal Pradesh,2,Middle (Up To Class–8ᵗʰ),Male,70
1257,1257,2019,Himachal Pradesh,2,Middle (Up To Class–8ᵗʰ),Transgender,0
1258,1258,2019,Himachal Pradesh,2,No Education,Female,15
1259,1259,2019,Himachal Pradesh,2,No Education,Male,33
1260,1260,2019,Himachal Pradesh,2,No Education,Transgender,0
1261,1261,2019,Himachal Pradesh,2,Primary (Up To Class–5ᵗʰ),Female,26
1262,1262,2019,Himachal Pradesh,2,Primary (Up To Class–5ᵗʰ),Male,42
1263,1263,2019,Himachal Pradesh,2,Primary (Up To Class–5ᵗʰ),Transgender,0
1264,1264,2019,Himachal Pradesh,2,Professionals (Mba Etc.),Female,2
1265,1265,2019,Himachal Pradesh,2,Professionals (Mba Etc.),Male,4
1266,1266,2019,Himachal Pradesh,2,Professionals (Mba Etc.),Transgender,0
1267,1267,2019,Himachal Pradesh,2,Status Not Known,Female,0
1268,1268,2019,Himachal Pradesh,2,Status Not Known,Male,0
1269,1269,2019,Himachal Pradesh,2,Status Not Known,Transgender,0
1270,1270,2019,Jammu And Kashmir,1,Diploma/ Certificate/ Iti,Female,0
1271,1271,2019,Jammu And Kashmir,1,Diploma/ Certificate/ Iti,Male,0
1272,1272,2019,Jammu And Kashmir,1,Diploma/ Certificate/ Iti,Transgender,0
1273,1273,2019,Jammu And Kashmir,1,Graduate And Above,Female,1
1274,1274,2019,Jammu And Kashmir,1,Graduate And Above,Male,0
1275,1275,2019,Jammu And Kashmir,1,Graduate And Above,Transgender,0
1276,1276,2019,Jammu And Kashmir,1,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,11
1277,1277,2019,Jammu And Kashmir,1,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,18
1278,1278,2019,Jammu And Kashmir,1,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1279,1279,2019,Jammu And Kashmir,1,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,44
1280,1280,2019,Jammu And Kashmir,1,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,49
1281,1281,2019,Jammu And Kashmir,1,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1282,1282,2019,Jammu And Kashmir,1,Middle (Up To Class–8ᵗʰ),Female,18
1283,1283,2019,Jammu And Kashmir,1,Middle (Up To Class–8ᵗʰ),Male,27
1284,1284,2019,Jammu And Kashmir,1,Middle (Up To Class–8ᵗʰ),Transgender,0
1285,1285,2019,Jammu And Kashmir,1,No Education,Female,35
1286,1286,2019,Jammu And Kashmir,1,No Education,Male,33
1287,1287,2019,Jammu And Kashmir,1,No Education,Transgender,0
1288,1288,2019,Jammu And Kashmir,1,Primary (Up To Class–5ᵗʰ),Female,14
1289,1289,2019,Jammu And Kashmir,1,Primary (Up To Class–5ᵗʰ),Male,14
1290,1290,2019,Jammu And Kashmir,1,Primary (Up To Class–5ᵗʰ),Transgender,0
1291,1291,2019,Jammu And Kashmir,1,Professionals (Mba Etc.),Female,0
1292,1292,2019,Jammu And Kashmir,1,Professionals (Mba Etc.),Male,0
1293,1293,2019,Jammu And Kashmir,1,Professionals (Mba Etc.),Transgender,0
1294,1294,2019,Jammu And Kashmir,1,Status Not Known,Female,4
1295,1295,2019,Jammu And Kashmir,1,Status Not Known,Male,16
1296,1296,2019,Jammu And Kashmir,1,Status Not Known,Transgender,0
1297,1297,2019,Jharkhand,20,Diploma/ Certificate/ Iti,Female,13
1298,1298,2019,Jharkhand,20,Diploma/ Certificate/ Iti,Male,18
1299,1299,2019,Jharkhand,20,Diploma/ Certificate/ Iti,Transgender,0
1300,1300,2019,Jharkhand,20,Graduate And Above,Female,8
1301,1301,2019,Jharkhand,20,Graduate And Above,Male,17
1302,1302,2019,Jharkhand,20,Graduate And Above,Transgender,0
1303,1303,2019,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,94
1304,1304,2019,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,182
1305,1305,2019,Jharkhand,20,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1306,1306,2019,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,276
1307,1307,2019,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,484
1308,1308,2019,Jharkhand,20,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1309,1309,2019,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Female,69
1310,1310,2019,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Male,166
1311,1311,2019,Jharkhand,20,Middle (Up To Class–8ᵗʰ),Transgender,0
1312,1312,2019,Jharkhand,20,No Education,Female,73
1313,1313,2019,Jharkhand,20,No Education,Male,98
1314,1314,2019,Jharkhand,20,No Education,Transgender,0
1315,1315,2019,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Female,44
1316,1316,2019,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Male,95
1317,1317,2019,Jharkhand,20,Primary (Up To Class–5ᵗʰ),Transgender,0
1318,1318,2019,Jharkhand,20,Professionals (Mba Etc.),Female,0
1319,1319,2019,Jharkhand,20,Professionals (Mba Etc.),Male,0
1320,1320,2019,Jharkhand,20,Professionals (Mba Etc.),Transgender,0
1321,1321,2019,Jharkhand,20,Status Not Known,Female,3
1322,1322,2019,Jharkhand,20,Status Not Known,Male,6
1323,1323,2019,Jharkhand,20,Status Not Known,Transgender,0
1324,1324,2019,Karnataka,29,Diploma/ Certificate/ Iti,Female,61
1325,1325,2019,Karnataka,29,Diploma/ Certificate/ Iti,Male,116
1326,1326,2019,Karnataka,29,Diploma/ Certificate/ Iti,Transgender,0
1327,1327,2019,Karnataka,29,Graduate And Above,Female,173
1328,1328,2019,Karnataka,29,Graduate And Above,Male,352
1329,1329,2019,Karnataka,29,Graduate And Above,Transgender,0
1330,1330,2019,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,410
1331,1331,2019,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1055
1332,1332,2019,Karnataka,29,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,1
1333,1333,2019,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,648
1334,1334,2019,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2153
1335,1335,2019,Karnataka,29,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1336,1336,2019,Karnataka,29,Middle (Up To Class–8ᵗʰ),Female,580
1337,1337,2019,Karnataka,29,Middle (Up To Class–8ᵗʰ),Male,1946
1338,1338,2019,Karnataka,29,Middle (Up To Class–8ᵗʰ),Transgender,0
1339,1339,2019,Karnataka,29,No Education,Female,416
1340,1340,2019,Karnataka,29,No Education,Male,967
1341,1341,2019,Karnataka,29,No Education,Transgender,0
1342,1342,2019,Karnataka,29,Primary (Up To Class–5ᵗʰ),Female,536
1343,1343,2019,Karnataka,29,Primary (Up To Class–5ᵗʰ),Male,1678
1344,1344,2019,Karnataka,29,Primary (Up To Class–5ᵗʰ),Transgender,1
1345,1345,2019,Karnataka,29,Professionals (Mba Etc.),Female,14
1346,1346,2019,Karnataka,29,Professionals (Mba Etc.),Male,26
1347,1347,2019,Karnataka,29,Professionals (Mba Etc.),Transgender,0
1348,1348,2019,Karnataka,29,Status Not Known,Female,35
1349,1349,2019,Karnataka,29,Status Not Known,Male,120
1350,1350,2019,Karnataka,29,Status Not Known,Transgender,0
1351,1351,2019,Kerala,32,Diploma/ Certificate/ Iti,Female,16
1352,1352,2019,Kerala,32,Diploma/ Certificate/ Iti,Male,121
1353,1353,2019,Kerala,32,Diploma/ Certificate/ Iti,Transgender,0
1354,1354,2019,Kerala,32,Graduate And Above,Female,98
1355,1355,2019,Kerala,32,Graduate And Above,Male,202
1356,1356,2019,Kerala,32,Graduate And Above,Transgender,0
1357,1357,2019,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,364
1358,1358,2019,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1066
1359,1359,2019,Kerala,32,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1360,1360,2019,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,649
1361,1361,2019,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,2736
1362,1362,2019,Kerala,32,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1363,1363,2019,Kerala,32,Middle (Up To Class–8ᵗʰ),Female,359
1364,1364,2019,Kerala,32,Middle (Up To Class–8ᵗʰ),Male,1383
1365,1365,2019,Kerala,32,Middle (Up To Class–8ᵗʰ),Transgender,0
1366,1366,2019,Kerala,32,No Education,Female,62
1367,1367,2019,Kerala,32,No Education,Male,109
1368,1368,2019,Kerala,32,No Education,Transgender,0
1369,1369,2019,Kerala,32,Primary (Up To Class–5ᵗʰ),Female,319
1370,1370,2019,Kerala,32,Primary (Up To Class–5ᵗʰ),Male,985
1371,1371,2019,Kerala,32,Primary (Up To Class–5ᵗʰ),Transgender,0
1372,1372,2019,Kerala,32,Professionals (Mba Etc.),Female,3
1373,1373,2019,Kerala,32,Professionals (Mba Etc.),Male,8
1374,1374,2019,Kerala,32,Professionals (Mba Etc.),Transgender,0
1375,1375,2019,Kerala,32,Status Not Known,Female,18
1376,1376,2019,Kerala,32,Status Not Known,Male,58
1377,1377,2019,Kerala,32,Status Not Known,Transgender,0
1378,1378,2019,Lakshadweep,31,Diploma/ Certificate/ Iti,Female,0
1379,1379,2019,Lakshadweep,31,Diploma/ Certificate/ Iti,Male,0
1380,1380,2019,Lakshadweep,31,Diploma/ Certificate/ Iti,Transgender,0
1381,1381,2019,Lakshadweep,31,Graduate And Above,Female,0
1382,1382,2019,Lakshadweep,31,Graduate And Above,Male,0
1383,1383,2019,Lakshadweep,31,Graduate And Above,Transgender,0
1384,1384,2019,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,0
1385,1385,2019,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,0
1386,1386,2019,Lakshadweep,31,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1387,1387,2019,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,0
1388,1388,2019,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,0
1389,1389,2019,Lakshadweep,31,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1390,1390,2019,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Female,0
1391,1391,2019,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Male,0
1392,1392,2019,Lakshadweep,31,Middle (Up To Class–8ᵗʰ),Transgender,0
1393,1393,2019,Lakshadweep,31,No Education,Female,0
1394,1394,2019,Lakshadweep,31,No Education,Male,0
1395,1395,2019,Lakshadweep,31,No Education,Transgender,0
1396,1396,2019,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Female,0
1397,1397,2019,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Male,0
1398,1398,2019,Lakshadweep,31,Primary (Up To Class–5ᵗʰ),Transgender,0
1399,1399,2019,Lakshadweep,31,Professionals (Mba Etc.),Female,0
1400,1400,2019,Lakshadweep,31,Professionals (Mba Etc.),Male,0
1401,1401,2019,Lakshadweep,31,Professionals (Mba Etc.),Transgender,0
1402,1402,2019,Lakshadweep,31,Status Not Known,Female,0
1403,1403,2019,Lakshadweep,31,Status Not Known,Male,0
1404,1404,2019,Lakshadweep,31,Status Not Known,Transgender,0
1405,1405,2019,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Female,18
1406,1406,2019,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Male,47
1407,1407,2019,Madhya Pradesh,23,Diploma/ Certificate/ Iti,Transgender,0
1408,1408,2019,Madhya Pradesh,23,Graduate And Above,Female,105
1409,1409,2019,Madhya Pradesh,23,Graduate And Above,Male,243
1410,1410,2019,Madhya Pradesh,23,Graduate And Above,Transgender,0
1411,1411,2019,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,624
1412,1412,2019,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,1233
1413,1413,2019,Madhya Pradesh,23,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1414,1414,2019,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,860
1415,1415,2019,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,1590
1416,1416,2019,Madhya Pradesh,23,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,0
1417,1417,2019,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Female,955
1418,1418,2019,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Male,1895
1419,1419,2019,Madhya Pradesh,23,Middle (Up To Class–8ᵗʰ),Transgender,0
1420,1420,2019,Madhya Pradesh,23,No Education,Female,852
1421,1421,2019,Madhya Pradesh,23,No Education,Male,1290
1422,1422,2019,Madhya Pradesh,23,No Education,Transgender,0
1423,1423,2019,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Female,833
1424,1424,2019,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Male,1564
1425,1425,2019,Madhya Pradesh,23,Primary (Up To Class–5ᵗʰ),Transgender,2
1426,1426,2019,Madhya Pradesh,23,Professionals (Mba Etc.),Female,4
1427,1427,2019,Madhya Pradesh,23,Professionals (Mba Etc.),Male,2
1428,1428,2019,Madhya Pradesh,23,Professionals (Mba Etc.),Transgender,0
1429,1429,2019,Madhya Pradesh,23,Status Not Known,Female,97
1430,1430,2019,Madhya Pradesh,23,Status Not Known,Male,243
1431,1431,2019,Madhya Pradesh,23,Status Not Known,Transgender,0
1432,1432,2019,Maharashtra,27,Diploma/ Certificate/ Iti,Female,33
1433,1433,2019,Maharashtra,27,Diploma/ Certificate/ Iti,Male,202
1434,1434,2019,Maharashtra,27,Diploma/ Certificate/ Iti,Transgender,0
1435,1435,2019,Maharashtra,27,Graduate And Above,Female,183
1436,1436,2019,Maharashtra,27,Graduate And Above,Male,622
1437,1437,2019,Maharashtra,27,Graduate And Above,Transgender,0
1438,1438,2019,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,892
1439,1439,2019,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,3005
1440,1440,2019,Maharashtra,27,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1441,1441,2019,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,1344
1442,1442,2019,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Male,4358
1443,1443,2019,Maharashtra,27,Matriculate/ Secondary (Up To Class–10ᵗʰ),Transgender,2
1444,1444,2019,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Female,874
1445,1445,2019,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Male,2989
1446,1446,2019,Maharashtra,27,Middle (Up To Class–8ᵗʰ),Transgender,0
1447,1447,2019,Maharashtra,27,No Education,Female,442
1448,1448,2019,Maharashtra,27,No Education,Male,1029
1449,1449,2019,Maharashtra,27,No Education,Transgender,0
1450,1450,2019,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Female,613
1451,1451,2019,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Male,2039
1452,1452,2019,Maharashtra,27,Primary (Up To Class–5ᵗʰ),Transgender,0
1453,1453,2019,Maharashtra,27,Professionals (Mba Etc.),Female,4
1454,1454,2019,Maharashtra,27,Professionals (Mba Etc.),Male,19
1455,1455,2019,Maharashtra,27,Professionals (Mba Etc.),Transgender,0
1456,1456,2019,Maharashtra,27,Status Not Known,Female,63
1457,1457,2019,Maharashtra,27,Status Not Known,Male,203
1458,1458,2019,Maharashtra,27,Status Not Known,Transgender,0
1459,1459,2019,Manipur,14,Diploma/ Certificate/ Iti,Female,0
1460,1460,2019,Manipur,14,Diploma/ Certificate/ Iti,Male,0
1461,1461,2019,Manipur,14,Diploma/ Certificate/ Iti,Transgender,0
1462,1462,2019,Manipur,14,Graduate And Above,Female,1
1463,1463,2019,Manipur,14,Graduate And Above,Male,0
1464,1464,2019,Manipur,14,Graduate And Above,Transgender,0
1465,1465,2019,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Female,5
1466,1466,2019,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Male,9
1467,1467,2019,Manipur,14,Hr. Secondary/ Intermediate/ Pre–University (Up To Class–12ᵗʰ),Transgender,0
1468,1468,2019,Manipur,14,Matriculate/ Secondary (Up To Class–10ᵗʰ),Female,11
