_id,id,year,state_name,state_code,economic_status,gender,number_of_deaths
1893,1892,2022,Kerala,32,₹10 Lakhs And Above,Transgender,0
1894,1893,2022,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,72
1895,1894,2022,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,446
1896,1895,2022,Kerala,32,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1897,1896,2022,Ladakh,37,Less Than ₹1 Lakh,Female,1
1898,1897,2022,Ladakh,37,Less Than ₹1 Lakh,Male,5
1899,1898,2022,Ladakh,37,Less Than ₹1 Lakh,Transgender,0
1900,1899,2022,Ladakh,37,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
1901,1900,2022,Ladakh,37,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,4
1902,1901,2022,Ladakh,37,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1903,1902,2022,Ladakh,37,₹10 Lakhs And Above,Female,0
1904,1903,2022,Ladakh,37,₹10 Lakhs And Above,Male,1
1905,1904,2022,Ladakh,37,₹10 Lakhs And Above,Transgender,0
1906,1905,2022,Ladakh,37,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
1907,1906,2022,Ladakh,37,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,2
1908,1907,2022,Ladakh,37,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1909,1908,2022,Lakshadweep,31,Less Than ₹1 Lakh,Female,0
1910,1909,2022,Lakshadweep,31,Less Than ₹1 Lakh,Male,1
1911,1910,2022,Lakshadweep,31,Less Than ₹1 Lakh,Transgender,0
1912,1911,2022,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
1913,1912,2022,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,0
1914,1913,2022,Lakshadweep,31,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1915,1914,2022,Lakshadweep,31,₹10 Lakhs And Above,Female,0
1916,1915,2022,Lakshadweep,31,₹10 Lakhs And Above,Male,0
1917,1916,2022,Lakshadweep,31,₹10 Lakhs And Above,Transgender,0
1918,1917,2022,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
1919,1918,2022,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,1
1920,1919,2022,Lakshadweep,31,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1921,1920,2022,Madhya Pradesh,23,Less Than ₹1 Lakh,Female,3522
1922,1921,2022,Madhya Pradesh,23,Less Than ₹1 Lakh,Male,6460
1923,1922,2022,Madhya Pradesh,23,Less Than ₹1 Lakh,Transgender,0
1924,1923,2022,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1214
1925,1924,2022,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,3737
1926,1925,2022,Madhya Pradesh,23,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1927,1926,2022,Madhya Pradesh,23,₹10 Lakhs And Above,Female,11
1928,1927,2022,Madhya Pradesh,23,₹10 Lakhs And Above,Male,34
1929,1928,2022,Madhya Pradesh,23,₹10 Lakhs And Above,Transgender,0
1930,1929,2022,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,72
1931,1930,2022,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,336
1932,1931,2022,Madhya Pradesh,23,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1933,1932,2022,Maharashtra,27,Less Than ₹1 Lakh,Female,3119
1934,1933,2022,Maharashtra,27,Less Than ₹1 Lakh,Male,10232
1935,1934,2022,Maharashtra,27,Less Than ₹1 Lakh,Transgender,1
1936,1935,2022,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1269
1937,1936,2022,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,6869
1938,1937,2022,Maharashtra,27,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,1
1939,1938,2022,Maharashtra,27,₹10 Lakhs And Above,Female,4
1940,1939,2022,Maharashtra,27,₹10 Lakhs And Above,Male,88
1941,1940,2022,Maharashtra,27,₹10 Lakhs And Above,Transgender,0
1942,1941,2022,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,185
1943,1942,2022,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,978
1944,1943,2022,Maharashtra,27,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1945,1944,2022,Manipur,14,Less Than ₹1 Lakh,Female,4
1946,1945,2022,Manipur,14,Less Than ₹1 Lakh,Male,8
1947,1946,2022,Manipur,14,Less Than ₹1 Lakh,Transgender,0
1948,1947,2022,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,6
1949,1948,2022,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,4
1950,1949,2022,Manipur,14,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1951,1950,2022,Manipur,14,₹10 Lakhs And Above,Female,0
1952,1951,2022,Manipur,14,₹10 Lakhs And Above,Male,0
1953,1952,2022,Manipur,14,₹10 Lakhs And Above,Transgender,0
1954,1953,2022,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
1955,1954,2022,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,4
1956,1955,2022,Manipur,14,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1957,1956,2022,Meghalaya,17,Less Than ₹1 Lakh,Female,43
1958,1957,2022,Meghalaya,17,Less Than ₹1 Lakh,Male,140
1959,1958,2022,Meghalaya,17,Less Than ₹1 Lakh,Transgender,0
1960,1959,2022,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,6
1961,1960,2022,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,23
1962,1961,2022,Meghalaya,17,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1963,1962,2022,Meghalaya,17,₹10 Lakhs And Above,Female,0
1964,1963,2022,Meghalaya,17,₹10 Lakhs And Above,Male,0
1965,1964,2022,Meghalaya,17,₹10 Lakhs And Above,Transgender,0
1966,1965,2022,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
1967,1966,2022,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,1
1968,1967,2022,Meghalaya,17,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1969,1968,2022,Mizoram,15,Less Than ₹1 Lakh,Female,10
1970,1969,2022,Mizoram,15,Less Than ₹1 Lakh,Male,54
1971,1970,2022,Mizoram,15,Less Than ₹1 Lakh,Transgender,0
1972,1971,2022,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,8
1973,1972,2022,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,78
1974,1973,2022,Mizoram,15,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1975,1974,2022,Mizoram,15,₹10 Lakhs And Above,Female,0
1976,1975,2022,Mizoram,15,₹10 Lakhs And Above,Male,0
1977,1976,2022,Mizoram,15,₹10 Lakhs And Above,Transgender,0
1978,1977,2022,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
1979,1978,2022,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,3
1980,1979,2022,Mizoram,15,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1981,1980,2022,Nagaland,13,Less Than ₹1 Lakh,Female,8
1982,1981,2022,Nagaland,13,Less Than ₹1 Lakh,Male,21
1983,1982,2022,Nagaland,13,Less Than ₹1 Lakh,Transgender,0
1984,1983,2022,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1
1985,1984,2022,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,12
1986,1985,2022,Nagaland,13,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1987,1986,2022,Nagaland,13,₹10 Lakhs And Above,Female,0
1988,1987,2022,Nagaland,13,₹10 Lakhs And Above,Male,4
1989,1988,2022,Nagaland,13,₹10 Lakhs And Above,Transgender,0
1990,1989,2022,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
1991,1990,2022,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,2
1992,1991,2022,Nagaland,13,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
1993,1992,2022,Odisha,21,Less Than ₹1 Lakh,Female,3464
1994,1993,2022,Odisha,21,Less Than ₹1 Lakh,Male,865
1995,1994,2022,Odisha,21,Less Than ₹1 Lakh,Transgender,0
1996,1995,2022,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,392
1997,1996,2022,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1103
1998,1997,2022,Odisha,21,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
1999,1998,2022,Odisha,21,₹10 Lakhs And Above,Female,0
2000,1999,2022,Odisha,21,₹10 Lakhs And Above,Male,0
2001,2000,2022,Odisha,21,₹10 Lakhs And Above,Transgender,0
2002,2001,2022,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,134
2003,2002,2022,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,182
2004,2003,2022,Odisha,21,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2005,2004,2022,Puducherry,34,Less Than ₹1 Lakh,Female,123
2006,2005,2022,Puducherry,34,Less Than ₹1 Lakh,Male,357
2007,2006,2022,Puducherry,34,Less Than ₹1 Lakh,Transgender,1
2008,2007,2022,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,0
2009,2008,2022,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,0
2010,2009,2022,Puducherry,34,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2011,2010,2022,Puducherry,34,₹10 Lakhs And Above,Female,0
2012,2011,2022,Puducherry,34,₹10 Lakhs And Above,Male,0
2013,2012,2022,Puducherry,34,₹10 Lakhs And Above,Transgender,0
2014,2013,2022,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
2015,2014,2022,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,0
2016,2015,2022,Puducherry,34,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2017,2016,2022,Punjab,3,Less Than ₹1 Lakh,Female,455
2018,2017,2022,Punjab,3,Less Than ₹1 Lakh,Male,1423
2019,2018,2022,Punjab,3,Less Than ₹1 Lakh,Transgender,1
2020,2019,2022,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,44
2021,2020,2022,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,406
2022,2021,2022,Punjab,3,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2023,2022,2022,Punjab,3,₹10 Lakhs And Above,Female,6
2024,2023,2022,Punjab,3,₹10 Lakhs And Above,Male,61
2025,2024,2022,Punjab,3,₹10 Lakhs And Above,Transgender,0
2026,2025,2022,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,6
2027,2026,2022,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,39
2028,2027,2022,Punjab,3,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2029,2028,2022,Rajasthan,8,Less Than ₹1 Lakh,Female,976
2030,2029,2022,Rajasthan,8,Less Than ₹1 Lakh,Male,2212
2031,2030,2022,Rajasthan,8,Less Than ₹1 Lakh,Transgender,0
2032,2031,2022,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,387
2033,2032,2022,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1449
2034,2033,2022,Rajasthan,8,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2035,2034,2022,Rajasthan,8,₹10 Lakhs And Above,Female,10
2036,2035,2022,Rajasthan,8,₹10 Lakhs And Above,Male,27
2037,2036,2022,Rajasthan,8,₹10 Lakhs And Above,Transgender,0
2038,2037,2022,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,45
2039,2038,2022,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,237
2040,2039,2022,Rajasthan,8,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2041,2040,2022,Sikkim,11,Less Than ₹1 Lakh,Female,61
2042,2041,2022,Sikkim,11,Less Than ₹1 Lakh,Male,187
2043,2042,2022,Sikkim,11,Less Than ₹1 Lakh,Transgender,0
2044,2043,2022,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,5
2045,2044,2022,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,34
2046,2045,2022,Sikkim,11,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2047,2046,2022,Sikkim,11,₹10 Lakhs And Above,Female,0
2048,2047,2022,Sikkim,11,₹10 Lakhs And Above,Male,1
2049,2048,2022,Sikkim,11,₹10 Lakhs And Above,Transgender,0
2050,2049,2022,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,1
2051,2050,2022,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,4
2052,2051,2022,Sikkim,11,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2053,2052,2022,Tamil Nadu,33,Less Than ₹1 Lakh,Female,5216
2054,2053,2022,Tamil Nadu,33,Less Than ₹1 Lakh,Male,11725
2055,2054,2022,Tamil Nadu,33,Less Than ₹1 Lakh,Transgender,16
2056,2055,2022,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,366
2057,2056,2022,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2373
2058,2057,2022,Tamil Nadu,33,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2059,2058,2022,Tamil Nadu,33,₹10 Lakhs And Above,Female,1
2060,2059,2022,Tamil Nadu,33,₹10 Lakhs And Above,Male,6
2061,2060,2022,Tamil Nadu,33,₹10 Lakhs And Above,Transgender,0
2062,2061,2022,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,16
2063,2062,2022,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,115
2064,2063,2022,Tamil Nadu,33,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2065,2064,2022,Telangana,36,Less Than ₹1 Lakh,Female,810
2066,2065,2022,Telangana,36,Less Than ₹1 Lakh,Male,3012
2067,2066,2022,Telangana,36,Less Than ₹1 Lakh,Transgender,0
2068,2067,2022,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,1144
2069,2068,2022,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,3729
2070,2069,2022,Telangana,36,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2071,2070,2022,Telangana,36,₹10 Lakhs And Above,Female,27
2072,2071,2022,Telangana,36,₹10 Lakhs And Above,Male,82
2073,2072,2022,Telangana,36,₹10 Lakhs And Above,Transgender,0
2074,2073,2022,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,230
2075,2074,2022,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,946
2076,2075,2022,Telangana,36,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2077,2076,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Female,52
2078,2077,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Male,91
2079,2078,2022,The Dadra And Nagar Haveli And Daman And Diu,38,Less Than ₹1 Lakh,Transgender,0
2080,2079,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,6
2081,2080,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,52
2082,2081,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2083,2082,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Female,0
2084,2083,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Male,0
2085,2084,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹10 Lakhs And Above,Transgender,0
2086,2085,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,0
2087,2086,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,4
2088,2087,2022,The Dadra And Nagar Haveli And Daman And Diu,38,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2089,2088,2022,Tripura,16,Less Than ₹1 Lakh,Female,164
2090,2089,2022,Tripura,16,Less Than ₹1 Lakh,Male,270
2091,2090,2022,Tripura,16,Less Than ₹1 Lakh,Transgender,0
2092,2091,2022,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,41
2093,2092,2022,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,202
2094,2093,2022,Tripura,16,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2095,2094,2022,Tripura,16,₹10 Lakhs And Above,Female,0
2096,2095,2022,Tripura,16,₹10 Lakhs And Above,Male,0
2097,2096,2022,Tripura,16,₹10 Lakhs And Above,Transgender,0
2098,2097,2022,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,4
2099,2098,2022,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,32
2100,2099,2022,Tripura,16,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2101,2100,2022,Uttar Pradesh,9,Less Than ₹1 Lakh,Female,2115
2102,2101,2022,Uttar Pradesh,9,Less Than ₹1 Lakh,Male,3026
2103,2102,2022,Uttar Pradesh,9,Less Than ₹1 Lakh,Transgender,0
2104,2103,2022,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,766
2105,2104,2022,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,1931
2106,2105,2022,Uttar Pradesh,9,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2107,2106,2022,Uttar Pradesh,9,₹10 Lakhs And Above,Female,5
2108,2107,2022,Uttar Pradesh,9,₹10 Lakhs And Above,Male,8
2109,2108,2022,Uttar Pradesh,9,₹10 Lakhs And Above,Transgender,0
2110,2109,2022,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,65
2111,2110,2022,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,260
2112,2111,2022,Uttar Pradesh,9,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2113,2112,2022,Uttarakhand,5,Less Than ₹1 Lakh,Female,144
2114,2113,2022,Uttarakhand,5,Less Than ₹1 Lakh,Male,352
2115,2114,2022,Uttarakhand,5,Less Than ₹1 Lakh,Transgender,0
2116,2115,2022,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,127
2117,2116,2022,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,176
2118,2117,2022,Uttarakhand,5,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2119,2118,2022,Uttarakhand,5,₹10 Lakhs And Above,Female,0
2120,2119,2022,Uttarakhand,5,₹10 Lakhs And Above,Male,0
2121,2120,2022,Uttarakhand,5,₹10 Lakhs And Above,Transgender,0
2122,2121,2022,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,5
2123,2122,2022,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,10
2124,2123,2022,Uttarakhand,5,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
2125,2124,2022,West Bengal,19,Less Than ₹1 Lakh,Female,3593
2126,2125,2022,West Bengal,19,Less Than ₹1 Lakh,Male,5221
2127,2126,2022,West Bengal,19,Less Than ₹1 Lakh,Transgender,0
2128,2127,2022,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Female,708
2129,2128,2022,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Male,2157
2130,2129,2022,West Bengal,19,₹1 Lakh & Above - Less Than ₹5 Lakhs,Transgender,0
2131,2130,2022,West Bengal,19,₹10 Lakhs And Above,Female,137
2132,2131,2022,West Bengal,19,₹10 Lakhs And Above,Male,400
2133,2132,2022,West Bengal,19,₹10 Lakhs And Above,Transgender,0
2134,2133,2022,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Female,206
2135,2134,2022,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Male,247
2136,2135,2022,West Bengal,19,₹5 Lakhs & Above - Less Than ₹10 Lakhs,Transgender,0
